ticket_id,customer_id,product_id,issue_type,status,priority,created_at,resolved_at
TKT-002220,CUST-00186,PROD-010,Transaction Dispute,Resolved,Critical,2025-11-22T02:11:30.017244+00:00,2025-12-06T02:11:30.017244+00:00
TKT-002221,CUST-00572,PROD-007,Transaction Dispute,Resolved,Critical,2026-01-27T13:18:59.626918+00:00,2026-02-03T13:18:59.626918+00:00
TKT-002222,CUST-00091,PROD-002,Transaction Dispute,Closed,High,2025-10-12T01:33:02.342862+00:00,2025-10-16T01:33:02.342862+00:00
TKT-002223,CUST-00063,PROD-005,Transaction Dispute,Resolved,Low,2025-05-30T06:27:16.161221+00:00,2025-06-09T06:27:16.161221+00:00
TKT-002224,CUST-00344,PROD-008,Card Replacement,Open,High,2026-01-06T02:35:51.518859+00:00,
TKT-002225,CUST-00345,PROD-001,Login Issue,Resolved,Medium,2026-01-14T18:17:37.963450+00:00,2026-01-20T18:17:37.963450+00:00
TKT-002226,CUST-00028,PROD-003,Account Inquiry,Resolved,Critical,2025-05-19T05:39:09.170249+00:00,2025-05-25T05:39:09.170249+00:00
TKT-002227,CUST-00947,PROD-008,Login Issue,Closed,Critical,2025-04-26T06:10:34.387319+00:00,2025-05-01T06:10:34.387319+00:00
TKT-002228,CUST-00114,PROD-005,Transaction Dispute,Closed,Low,2025-11-20T12:06:14.941094+00:00,2025-11-30T12:06:14.941094+00:00
TKT-002229,CUST-00583,PROD-003,Fee Dispute,Resolved,High,2025-06-09T00:04:56.989367+00:00,2025-06-12T00:04:56.989367+00:00
TKT-002230,CUST-00085,PROD-007,Login Issue,Resolved,High,2025-07-31T01:45:44.653054+00:00,2025-08-06T01:45:44.653054+00:00
TKT-002231,CUST-00528,PROD-008,Fee Dispute,Resolved,Low,2025-09-19T17:37:36.563166+00:00,2025-10-03T17:37:36.563166+00:00
TKT-002232,CUST-00145,PROD-003,Login Issue,In Progress,Medium,2026-03-17T05:56:00.212076+00:00,
TKT-002233,CUST-00646,PROD-004,Card Replacement,Closed,Medium,2025-08-02T23:53:07.791203+00:00,2025-08-07T23:53:07.791203+00:00
TKT-002234,CUST-00401,PROD-004,Card Replacement,Open,High,2025-07-28T14:51:03.056154+00:00,
TKT-002235,CUST-00559,PROD-006,Card Replacement,Resolved,High,2025-07-22T16:15:22.764600+00:00,2025-07-28T16:15:22.764600+00:00
TKT-002236,CUST-00866,PROD-003,Transaction Dispute,Closed,Critical,2025-10-20T06:50:43.894562+00:00,2025-10-31T06:50:43.894562+00:00
TKT-002237,CUST-00613,PROD-008,Account Inquiry,Resolved,Medium,2025-08-02T13:23:38.270490+00:00,2025-08-11T13:23:38.270490+00:00
TKT-002238,CUST-00470,PROD-006,Account Inquiry,Closed,Critical,2026-02-13T12:21:39.381806+00:00,2026-02-18T12:21:39.381806+00:00
TKT-002239,CUST-00431,PROD-010,Transaction Dispute,Open,Low,2025-07-16T22:05:08.959961+00:00,
TKT-002240,CUST-00609,PROD-004,Card Replacement,Resolved,Low,2025-10-13T23:39:57.286466+00:00,2025-10-18T23:39:57.286466+00:00
TKT-002241,CUST-00343,PROD-010,Card Replacement,Resolved,Low,2025-06-03T21:37:30.196543+00:00,2025-06-14T21:37:30.196543+00:00
TKT-002242,CUST-00647,PROD-003,Account Inquiry,Closed,Low,2025-05-30T17:10:54.076989+00:00,2025-06-12T17:10:54.076989+00:00
TKT-002243,CUST-00966,PROD-001,Card Replacement,Closed,High,2025-11-17T15:24:42.842570+00:00,2025-11-25T15:24:42.842570+00:00
TKT-002244,CUST-00606,PROD-008,Login Issue,Resolved,Low,2025-08-20T23:02:54.041587+00:00,2025-08-23T23:02:54.041587+00:00
TKT-002245,CUST-00981,PROD-004,Transaction Dispute,Closed,High,2025-08-04T21:25:07.958080+00:00,2025-08-18T21:25:07.958080+00:00
TKT-002246,CUST-00474,PROD-009,Fee Dispute,Closed,High,2026-01-15T19:07:37.003649+00:00,2026-01-20T19:07:37.003649+00:00
TKT-002247,CUST-00492,PROD-003,Account Inquiry,Closed,Low,2026-02-25T10:02:03.452058+00:00,2026-02-27T10:02:03.452058+00:00
TKT-002248,CUST-00690,PROD-009,Login Issue,Resolved,Low,2025-07-04T03:39:27.828362+00:00,2025-07-13T03:39:27.828362+00:00
TKT-002249,CUST-00947,PROD-002,Transaction Dispute,Closed,Low,2026-02-24T06:20:11.276873+00:00,2026-02-26T06:20:11.276873+00:00
TKT-002250,CUST-00819,PROD-004,Account Inquiry,Resolved,Low,2025-05-29T21:12:31.208348+00:00,2025-05-30T21:12:31.208348+00:00
TKT-002251,CUST-00719,PROD-002,Fee Dispute,Closed,Critical,2026-02-09T07:40:40.518703+00:00,2026-02-17T07:40:40.518703+00:00
TKT-002252,CUST-00655,PROD-007,Login Issue,In Progress,High,2025-11-06T06:36:07.406019+00:00,
TKT-002253,CUST-00241,PROD-001,Account Inquiry,Closed,Low,2025-11-13T03:27:59.824152+00:00,2025-11-18T03:27:59.824152+00:00
TKT-002254,CUST-00883,PROD-007,Transaction Dispute,Resolved,Low,2025-05-08T07:16:07.141177+00:00,2025-05-16T07:16:07.141177+00:00
TKT-002255,CUST-00752,PROD-002,Login Issue,Resolved,High,2025-04-08T16:37:48.938295+00:00,2025-04-17T16:37:48.938295+00:00
TKT-002256,CUST-00381,PROD-007,Card Replacement,Closed,High,2026-03-16T17:58:13.899073+00:00,2026-03-26T17:58:13.899073+00:00
TKT-002257,CUST-00464,PROD-001,Login Issue,Resolved,High,2025-08-13T04:48:14.685610+00:00,2025-08-16T04:48:14.685610+00:00
TKT-002258,CUST-00365,PROD-008,Account Inquiry,Closed,High,2026-01-29T01:47:28.015392+00:00,2026-02-08T01:47:28.015392+00:00
TKT-002259,CUST-00458,PROD-001,Login Issue,Resolved,High,2026-01-18T00:07:12.558311+00:00,2026-01-27T00:07:12.558311+00:00
TKT-002260,CUST-00945,PROD-006,Login Issue,Closed,Critical,2025-06-29T19:53:12.222414+00:00,2025-07-02T19:53:12.222414+00:00
TKT-002261,CUST-00451,PROD-001,Fee Dispute,In Progress,High,2025-08-06T00:25:34.802363+00:00,
TKT-002262,CUST-00266,PROD-007,Fee Dispute,Closed,Critical,2025-08-24T03:00:04.054062+00:00,2025-09-07T03:00:04.054062+00:00
TKT-002263,CUST-00869,PROD-003,Card Replacement,Resolved,High,2025-08-06T23:48:02.247514+00:00,2025-08-12T23:48:02.247514+00:00
TKT-002264,CUST-00706,PROD-001,Transaction Dispute,Resolved,High,2025-10-05T16:50:21.432111+00:00,2025-10-07T16:50:21.432111+00:00
TKT-002265,CUST-00888,PROD-003,Fee Dispute,Resolved,Medium,2025-10-01T19:18:58.692909+00:00,2025-10-15T19:18:58.692909+00:00
TKT-002266,CUST-00839,PROD-004,Login Issue,Closed,Low,2025-12-19T06:11:00.387953+00:00,2025-12-25T06:11:00.387953+00:00
TKT-002267,CUST-00744,PROD-009,Account Inquiry,Closed,High,2026-03-21T15:53:25.129729+00:00,2026-03-26T15:53:25.129729+00:00
TKT-002268,CUST-00477,PROD-007,Card Replacement,Resolved,Medium,2026-01-07T12:48:47.614764+00:00,2026-01-15T12:48:47.614764+00:00
TKT-002269,CUST-00279,PROD-006,Transaction Dispute,Closed,Medium,2026-01-17T08:42:26.313039+00:00,2026-01-18T08:42:26.313039+00:00
TKT-002270,CUST-00327,PROD-009,Account Inquiry,Closed,Low,2025-11-20T08:57:10.348515+00:00,2025-12-02T08:57:10.348515+00:00
TKT-002271,CUST-00226,PROD-002,Fee Dispute,Open,Low,2025-09-23T14:57:12.505778+00:00,
TKT-002272,CUST-00341,PROD-006,Card Replacement,Closed,Medium,2026-03-14T11:55:35.839590+00:00,2026-03-16T11:55:35.839590+00:00
TKT-002273,CUST-00367,PROD-002,Login Issue,In Progress,Medium,2026-01-10T02:36:44.739463+00:00,
TKT-002274,CUST-00567,PROD-006,Fee Dispute,Resolved,Critical,2025-05-23T21:48:53.342121+00:00,2025-06-05T21:48:53.342121+00:00
TKT-002275,CUST-00029,PROD-007,Transaction Dispute,Closed,High,2025-07-03T14:06:22.742629+00:00,2025-07-16T14:06:22.742629+00:00
TKT-002276,CUST-00226,PROD-001,Card Replacement,Closed,High,2025-07-29T16:36:58.565801+00:00,2025-08-11T16:36:58.565801+00:00
TKT-002277,CUST-00445,PROD-006,Login Issue,Closed,Low,2026-01-22T05:34:53.495664+00:00,2026-01-30T05:34:53.495664+00:00
TKT-002278,CUST-00344,PROD-003,Login Issue,Closed,High,2025-07-07T02:36:39.771930+00:00,2025-07-14T02:36:39.771930+00:00
TKT-002279,CUST-00283,PROD-005,Transaction Dispute,Closed,Low,2025-07-24T21:38:04.352303+00:00,2025-07-25T21:38:04.352303+00:00
TKT-002280,CUST-00448,PROD-004,Account Inquiry,Open,Critical,2026-03-22T23:32:34.841136+00:00,
TKT-002281,CUST-00566,PROD-008,Transaction Dispute,Resolved,Medium,2025-08-30T03:16:21.453795+00:00,2025-09-10T03:16:21.453795+00:00
TKT-002282,CUST-00330,PROD-008,Account Inquiry,Resolved,Low,2025-06-18T19:22:33.960579+00:00,2025-06-22T19:22:33.960579+00:00
TKT-002283,CUST-00795,PROD-002,Card Replacement,Resolved,High,2025-08-17T01:48:59.043972+00:00,2025-08-20T01:48:59.043972+00:00
TKT-002284,CUST-00183,PROD-009,Account Inquiry,Resolved,Low,2025-11-26T02:47:15.248072+00:00,2025-11-29T02:47:15.248072+00:00
TKT-002285,CUST-00361,PROD-003,Card Replacement,Closed,Medium,2025-05-10T20:54:26.955450+00:00,2025-05-22T20:54:26.955450+00:00
TKT-002286,CUST-00880,PROD-005,Transaction Dispute,Closed,High,2026-01-21T10:47:23.848619+00:00,2026-01-30T10:47:23.848619+00:00
TKT-002287,CUST-00116,PROD-010,Fee Dispute,Closed,Low,2025-04-23T15:38:29.437627+00:00,2025-05-05T15:38:29.437627+00:00
TKT-002288,CUST-00103,PROD-006,Card Replacement,In Progress,Low,2025-10-01T07:28:53.758835+00:00,
TKT-002289,CUST-00789,PROD-007,Fee Dispute,Closed,High,2025-09-25T05:15:59.897117+00:00,2025-09-28T05:15:59.897117+00:00
TKT-002290,CUST-00843,PROD-002,Fee Dispute,Resolved,Critical,2025-04-13T13:07:24.097602+00:00,2025-04-21T13:07:24.097602+00:00
TKT-002291,CUST-00921,PROD-008,Login Issue,Closed,Medium,2025-05-31T08:54:15.517883+00:00,2025-06-10T08:54:15.517883+00:00
TKT-002292,CUST-00317,PROD-008,Login Issue,Resolved,Critical,2025-05-30T20:15:14.914388+00:00,2025-06-01T20:15:14.914388+00:00
TKT-002293,CUST-00262,PROD-007,Card Replacement,Closed,Low,2026-03-17T14:09:34.994605+00:00,2026-03-31T14:09:34.994605+00:00
TKT-002294,CUST-00270,PROD-009,Fee Dispute,Open,Low,2025-06-16T13:38:25.790915+00:00,
TKT-002295,CUST-00723,PROD-007,Transaction Dispute,Resolved,Medium,2026-03-03T22:37:09.335048+00:00,2026-03-07T22:37:09.335048+00:00
TKT-002296,CUST-00119,PROD-005,Card Replacement,Resolved,High,2025-12-25T10:17:36.657542+00:00,2025-12-31T10:17:36.657542+00:00
TKT-002297,CUST-00397,PROD-010,Fee Dispute,Resolved,High,2025-05-05T12:18:11.658707+00:00,2025-05-06T12:18:11.658707+00:00
TKT-002298,CUST-00922,PROD-009,Fee Dispute,Resolved,Medium,2025-12-02T03:02:16.205276+00:00,2025-12-04T03:02:16.205276+00:00
TKT-002299,CUST-00034,PROD-006,Account Inquiry,Closed,Low,2025-06-16T13:57:15.370236+00:00,2025-06-23T13:57:15.370236+00:00
TKT-002300,CUST-00102,PROD-003,Login Issue,Closed,Medium,2025-12-13T16:05:55.634739+00:00,2025-12-19T16:05:55.634739+00:00
TKT-002301,CUST-00514,PROD-005,Login Issue,Closed,High,2025-06-11T06:07:35.233188+00:00,2025-06-14T06:07:35.233188+00:00
TKT-002302,CUST-00528,PROD-005,Login Issue,Resolved,Low,2025-09-24T17:20:46.184618+00:00,2025-09-28T17:20:46.184618+00:00
TKT-002303,CUST-00983,PROD-001,Transaction Dispute,Open,Critical,2025-06-02T21:16:35.612087+00:00,
TKT-002304,CUST-00426,PROD-006,Transaction Dispute,Open,Critical,2025-09-27T00:36:39.495643+00:00,
TKT-002305,CUST-00085,PROD-007,Fee Dispute,Closed,Medium,2025-09-28T23:09:16.589065+00:00,2025-10-02T23:09:16.589065+00:00
TKT-002306,CUST-00491,PROD-004,Login Issue,Resolved,High,2026-02-17T14:11:41.567913+00:00,2026-02-22T14:11:41.567913+00:00
TKT-002307,CUST-00650,PROD-004,Account Inquiry,Resolved,Low,2025-12-10T11:15:42.139321+00:00,2025-12-22T11:15:42.139321+00:00
TKT-002308,CUST-00050,PROD-003,Transaction Dispute,Closed,Medium,2026-03-18T00:05:11.931199+00:00,2026-04-01T00:05:11.931199+00:00
TKT-002309,CUST-00456,PROD-007,Account Inquiry,Closed,Low,2025-05-04T17:30:24.159734+00:00,2025-05-09T17:30:24.159734+00:00
TKT-002310,CUST-00273,PROD-005,Account Inquiry,Resolved,High,2025-07-16T15:02:20.231103+00:00,2025-07-22T15:02:20.231103+00:00
TKT-002311,CUST-00856,PROD-005,Login Issue,Closed,Critical,2025-04-25T05:00:05.918367+00:00,2025-04-28T05:00:05.918367+00:00
TKT-002312,CUST-00305,PROD-009,Account Inquiry,Open,High,2025-07-02T10:27:38.427369+00:00,
TKT-002313,CUST-00928,PROD-007,Fee Dispute,In Progress,Low,2025-12-06T13:32:05.712629+00:00,
TKT-002314,CUST-00876,PROD-010,Transaction Dispute,Resolved,Low,2025-10-15T21:58:19.637058+00:00,2025-10-24T21:58:19.637058+00:00
TKT-002315,CUST-00171,PROD-010,Account Inquiry,Closed,Critical,2025-06-26T20:46:41.774388+00:00,2025-07-04T20:46:41.774388+00:00
TKT-002316,CUST-00505,PROD-003,Account Inquiry,Closed,Medium,2025-12-04T09:17:41.761941+00:00,2025-12-13T09:17:41.761941+00:00
TKT-002317,CUST-00308,PROD-008,Fee Dispute,Resolved,Medium,2026-02-26T08:33:19.860255+00:00,2026-03-05T08:33:19.860255+00:00
TKT-002318,CUST-00749,PROD-010,Login Issue,Closed,Low,2025-11-27T14:52:48.817249+00:00,2025-12-10T14:52:48.817249+00:00
TKT-002319,CUST-00812,PROD-007,Fee Dispute,Closed,Critical,2026-01-14T09:26:38.774876+00:00,2026-01-21T09:26:38.774876+00:00
TKT-002320,CUST-00870,PROD-004,Fee Dispute,Closed,Medium,2025-11-06T07:02:50.829752+00:00,2025-11-17T07:02:50.829752+00:00
TKT-002321,CUST-00089,PROD-003,Login Issue,Open,High,2025-04-20T16:06:59.066569+00:00,
TKT-002322,CUST-00171,PROD-009,Login Issue,Open,High,2025-12-27T09:21:56.721430+00:00,
TKT-002323,CUST-00312,PROD-007,Account Inquiry,In Progress,Medium,2026-01-15T22:24:05.014410+00:00,
TKT-002324,CUST-00048,PROD-002,Card Replacement,Closed,Critical,2025-08-04T21:39:21.731987+00:00,2025-08-08T21:39:21.731987+00:00
TKT-002325,CUST-00340,PROD-004,Fee Dispute,Closed,High,2025-09-08T13:00:24.547560+00:00,2025-09-15T13:00:24.547560+00:00
TKT-002326,CUST-00112,PROD-007,Account Inquiry,Resolved,Low,2025-08-02T21:20:06.866309+00:00,2025-08-16T21:20:06.866309+00:00
TKT-002327,CUST-00307,PROD-002,Login Issue,Open,Medium,2026-03-17T02:51:21.032490+00:00,
TKT-002328,CUST-00638,PROD-004,Transaction Dispute,Resolved,Critical,2026-02-06T19:38:38.907630+00:00,2026-02-14T19:38:38.907630+00:00
TKT-002329,CUST-00906,PROD-001,Fee Dispute,Closed,High,2026-03-19T14:49:40.592989+00:00,2026-03-23T14:49:40.592989+00:00
TKT-002330,CUST-00394,PROD-003,Fee Dispute,Resolved,Medium,2026-02-04T02:39:39.622963+00:00,2026-02-13T02:39:39.622963+00:00
TKT-002331,CUST-00121,PROD-009,Card Replacement,Resolved,High,2025-08-30T22:57:06.061444+00:00,2025-09-01T22:57:06.061444+00:00
TKT-002332,CUST-00282,PROD-003,Account Inquiry,Closed,High,2025-08-27T11:16:27.681303+00:00,2025-09-02T11:16:27.681303+00:00
TKT-002333,CUST-00344,PROD-008,Login Issue,Open,High,2025-08-25T08:26:35.516102+00:00,
TKT-002334,CUST-00211,PROD-005,Card Replacement,Closed,Critical,2025-05-19T18:25:34.392352+00:00,2025-05-21T18:25:34.392352+00:00
TKT-002335,CUST-00925,PROD-004,Fee Dispute,In Progress,Medium,2025-11-07T01:38:09.097453+00:00,
TKT-002336,CUST-00881,PROD-009,Fee Dispute,Open,Critical,2025-10-20T07:50:29.198647+00:00,
TKT-002337,CUST-00305,PROD-004,Transaction Dispute,Open,Low,2025-12-15T01:36:29.203160+00:00,
TKT-002338,CUST-00157,PROD-002,Transaction Dispute,Resolved,Low,2025-12-07T09:14:56.477939+00:00,2025-12-18T09:14:56.477939+00:00
TKT-002339,CUST-00618,PROD-010,Account Inquiry,Closed,High,2026-02-04T02:15:39.545693+00:00,2026-02-12T02:15:39.545693+00:00
TKT-002340,CUST-00937,PROD-001,Fee Dispute,Closed,Medium,2025-11-11T09:01:20.431688+00:00,2025-11-20T09:01:20.431688+00:00
TKT-002341,CUST-00302,PROD-010,Transaction Dispute,Closed,Low,2025-05-29T08:13:14.632041+00:00,2025-06-12T08:13:14.632041+00:00
TKT-002342,CUST-00108,PROD-004,Card Replacement,Resolved,High,2025-05-20T03:50:52.532523+00:00,2025-05-31T03:50:52.532523+00:00
TKT-002343,CUST-00238,PROD-003,Card Replacement,Open,High,2025-06-27T03:47:54.686030+00:00,
TKT-002344,CUST-00058,PROD-009,Card Replacement,Open,High,2025-06-18T06:50:52.097551+00:00,
TKT-002345,CUST-00798,PROD-004,Account Inquiry,Closed,High,2025-11-12T11:43:02.807304+00:00,2025-11-18T11:43:02.807304+00:00
TKT-002346,CUST-00620,PROD-009,Fee Dispute,Closed,Low,2025-09-12T21:03:47.146562+00:00,2025-09-24T21:03:47.146562+00:00
TKT-002347,CUST-00967,PROD-005,Fee Dispute,Closed,Low,2025-08-12T03:56:04.214794+00:00,2025-08-25T03:56:04.214794+00:00
TKT-002348,CUST-00978,PROD-003,Login Issue,Closed,High,2025-12-23T12:41:29.653871+00:00,2026-01-05T12:41:29.653871+00:00
TKT-002349,CUST-00176,PROD-009,Fee Dispute,Resolved,High,2025-08-27T19:08:22.785692+00:00,2025-08-31T19:08:22.785692+00:00
TKT-002350,CUST-00939,PROD-008,Login Issue,Closed,High,2025-04-09T04:49:59.855435+00:00,2025-04-14T04:49:59.855435+00:00
TKT-002351,CUST-00164,PROD-006,Fee Dispute,Closed,Medium,2025-11-16T18:52:38.694735+00:00,2025-11-21T18:52:38.694735+00:00
TKT-002352,CUST-00787,PROD-003,Transaction Dispute,Resolved,High,2026-04-04T07:56:08.490899+00:00,2026-04-18T07:56:08.490899+00:00
TKT-002353,CUST-00904,PROD-010,Account Inquiry,Closed,Critical,2025-09-14T03:48:45.296178+00:00,2025-09-19T03:48:45.296178+00:00
TKT-002354,CUST-00652,PROD-009,Login Issue,Closed,Medium,2026-01-05T00:13:57.470462+00:00,2026-01-06T00:13:57.470462+00:00
TKT-002355,CUST-00791,PROD-009,Fee Dispute,Open,Critical,2025-07-25T02:48:30.143806+00:00,
TKT-002356,CUST-00132,PROD-003,Fee Dispute,Open,Critical,2025-04-09T00:22:06.619458+00:00,
TKT-002357,CUST-00620,PROD-007,Account Inquiry,Resolved,High,2025-11-26T00:10:00.874777+00:00,2025-12-09T00:10:00.874777+00:00
TKT-002358,CUST-00006,PROD-002,Fee Dispute,Resolved,Low,2025-11-25T11:57:08.161698+00:00,2025-12-09T11:57:08.161698+00:00
TKT-002359,CUST-00325,PROD-002,Fee Dispute,Resolved,Medium,2025-06-19T10:09:51.945160+00:00,2025-06-20T10:09:51.945160+00:00
TKT-002360,CUST-00239,PROD-007,Account Inquiry,Resolved,Medium,2025-09-05T10:09:46.477983+00:00,2025-09-09T10:09:46.477983+00:00
TKT-002361,CUST-00103,PROD-006,Transaction Dispute,Closed,Medium,2025-10-10T04:05:05.518406+00:00,2025-10-16T04:05:05.518406+00:00
TKT-002362,CUST-00937,PROD-010,Card Replacement,In Progress,Low,2025-12-05T12:20:47.462932+00:00,
TKT-002363,CUST-00664,PROD-001,Fee Dispute,Closed,High,2026-03-15T00:22:56.101216+00:00,2026-03-24T00:22:56.101216+00:00
TKT-002364,CUST-00833,PROD-006,Login Issue,Resolved,Critical,2025-09-03T17:27:34.319145+00:00,2025-09-06T17:27:34.319145+00:00
TKT-002365,CUST-00782,PROD-006,Card Replacement,Closed,Critical,2025-10-14T13:47:39.120553+00:00,2025-10-25T13:47:39.120553+00:00
TKT-002366,CUST-00060,PROD-008,Account Inquiry,Resolved,Low,2026-01-18T19:35:08.771979+00:00,2026-01-21T19:35:08.771979+00:00
TKT-002367,CUST-00814,PROD-008,Account Inquiry,Resolved,Critical,2025-11-30T09:03:38.635826+00:00,2025-12-10T09:03:38.635826+00:00
TKT-002368,CUST-00408,PROD-006,Account Inquiry,Resolved,Low,2025-10-13T20:58:51.086401+00:00,2025-10-17T20:58:51.086401+00:00
TKT-002369,CUST-00043,PROD-002,Fee Dispute,Closed,High,2025-11-23T21:56:13.534075+00:00,2025-11-25T21:56:13.534075+00:00
TKT-002370,CUST-00155,PROD-004,Login Issue,Resolved,High,2025-09-28T19:26:40.000299+00:00,2025-10-09T19:26:40.000299+00:00
TKT-002371,CUST-00437,PROD-001,Transaction Dispute,Resolved,High,2025-11-20T18:38:34.059760+00:00,2025-12-03T18:38:34.059760+00:00
TKT-002372,CUST-00862,PROD-004,Card Replacement,Closed,High,2025-11-29T10:27:16.757859+00:00,2025-12-03T10:27:16.757859+00:00
TKT-002373,CUST-00679,PROD-001,Fee Dispute,Closed,Critical,2026-01-05T23:45:45.363733+00:00,2026-01-15T23:45:45.363733+00:00
TKT-002374,CUST-00145,PROD-003,Fee Dispute,Closed,High,2025-09-23T13:44:55.221498+00:00,2025-10-03T13:44:55.221498+00:00
TKT-002375,CUST-00167,PROD-005,Login Issue,Resolved,Low,2025-08-31T19:04:02.102611+00:00,2025-09-14T19:04:02.102611+00:00
TKT-002376,CUST-00916,PROD-008,Transaction Dispute,Closed,Critical,2025-08-07T09:44:42.759609+00:00,2025-08-10T09:44:42.759609+00:00
TKT-002377,CUST-00329,PROD-008,Fee Dispute,Resolved,Low,2025-04-14T01:39:27.220977+00:00,2025-04-15T01:39:27.220977+00:00
TKT-002378,CUST-00545,PROD-004,Fee Dispute,Resolved,Medium,2025-06-30T22:16:15.821804+00:00,2025-07-04T22:16:15.821804+00:00
TKT-002379,CUST-00381,PROD-010,Card Replacement,Open,Medium,2025-05-13T05:03:50.258926+00:00,
TKT-002380,CUST-00302,PROD-004,Card Replacement,Closed,Medium,2025-09-11T06:01:56.414048+00:00,2025-09-21T06:01:56.414048+00:00
TKT-002381,CUST-00928,PROD-004,Card Replacement,Closed,Medium,2025-08-02T07:37:19.160615+00:00,2025-08-04T07:37:19.160615+00:00
TKT-002382,CUST-00941,PROD-010,Transaction Dispute,Closed,High,2025-09-02T04:17:48.125542+00:00,2025-09-06T04:17:48.125542+00:00
TKT-002383,CUST-00052,PROD-001,Login Issue,Resolved,Critical,2025-08-13T02:02:59.853614+00:00,2025-08-20T02:02:59.853614+00:00
TKT-002384,CUST-00615,PROD-001,Login Issue,Open,Critical,2025-09-04T13:33:49.877553+00:00,
TKT-002385,CUST-00287,PROD-002,Transaction Dispute,Closed,Low,2025-04-15T01:30:41.992992+00:00,2025-04-22T01:30:41.992992+00:00
TKT-002386,CUST-00131,PROD-009,Fee Dispute,In Progress,Low,2026-03-09T03:18:43.462481+00:00,
TKT-002387,CUST-00379,PROD-009,Account Inquiry,Closed,Medium,2025-04-16T12:26:39.842199+00:00,2025-04-25T12:26:39.842199+00:00
TKT-002388,CUST-00409,PROD-001,Card Replacement,Closed,Low,2025-09-28T07:20:53.449545+00:00,2025-10-11T07:20:53.449545+00:00
TKT-002389,CUST-00084,PROD-010,Card Replacement,Closed,Critical,2026-03-18T22:28:04.422755+00:00,2026-03-22T22:28:04.422755+00:00
TKT-002390,CUST-00804,PROD-006,Account Inquiry,In Progress,Medium,2026-03-31T04:49:40.568881+00:00,
TKT-002391,CUST-00695,PROD-008,Fee Dispute,Open,Low,2025-05-11T02:22:09.384109+00:00,
TKT-002392,CUST-00070,PROD-005,Fee Dispute,Closed,Medium,2025-04-21T21:08:56.135993+00:00,2025-04-29T21:08:56.135993+00:00
TKT-002393,CUST-00437,PROD-008,Card Replacement,Closed,Low,2025-11-20T11:02:30.334072+00:00,2025-12-03T11:02:30.334072+00:00
TKT-002394,CUST-00145,PROD-008,Fee Dispute,Closed,Low,2025-10-24T19:34:16.259001+00:00,2025-11-06T19:34:16.259001+00:00
TKT-002395,CUST-00992,PROD-001,Login Issue,Open,Low,2025-07-17T22:53:07.283677+00:00,
TKT-002396,CUST-00612,PROD-005,Card Replacement,Closed,Low,2026-03-30T04:59:34.328274+00:00,2026-04-02T04:59:34.328274+00:00
TKT-002397,CUST-00538,PROD-010,Account Inquiry,In Progress,Low,2025-05-27T02:39:58.166962+00:00,
TKT-002398,CUST-00806,PROD-005,Fee Dispute,Resolved,High,2025-09-07T09:54:11.659832+00:00,2025-09-17T09:54:11.659832+00:00
TKT-002399,CUST-00823,PROD-003,Card Replacement,Open,High,2025-07-19T23:23:02.280227+00:00,
TKT-002400,CUST-00260,PROD-010,Card Replacement,Resolved,Critical,2025-11-28T12:59:06.153443+00:00,2025-11-29T12:59:06.153443+00:00
